timestamp,condition,camPos,camPos-X,camPos-Y,camPos-Z,camDir,camDir-X,camDir-Y,camDir-Z,task,user
636056679282869904,OrbitCamera,CameraPosition,351.6399,862.9155,-1339.501,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679283026211,OrbitCamera,CameraPosition,346.1145,862.5042,-1336.516,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679283182596,OrbitCamera,CameraPosition,337.052,862.296,-1333.502,CameraDirection,-0.1414495,-0.4443623,0.8846095,NT,user-01
636056679283494935,OrbitCamera,CameraPosition,326.1792,861.7671,-1328.611,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679283651193,OrbitCamera,CameraPosition,313.179,860.8948,-1319.833,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679283807397,OrbitCamera,CameraPosition,313.179,860.8948,-1319.833,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679283963802,OrbitCamera,CameraPosition,313.179,860.8948,-1319.833,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679284120056,OrbitCamera,CameraPosition,313.179,860.8948,-1319.833,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679284276170,OrbitCamera,CameraPosition,313.179,860.8948,-1319.833,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679284432428,OrbitCamera,CameraPosition,313.179,860.8948,-1319.833,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679284588673,OrbitCamera,CameraPosition,313.179,860.8948,-1319.833,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679284744923,OrbitCamera,CameraPosition,313.179,860.8948,-1319.833,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679284901303,OrbitCamera,CameraPosition,313.179,860.8948,-1319.833,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679285057561,OrbitCamera,CameraPosition,313.179,860.8948,-1319.833,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679285213802,OrbitCamera,CameraPosition,313.179,860.8948,-1319.833,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679285370056,OrbitCamera,CameraPosition,313.179,860.8948,-1319.833,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679285526301,OrbitCamera,CameraPosition,313.179,860.8948,-1319.833,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679285682773,OrbitCamera,CameraPosition,313.179,860.8948,-1319.833,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679285839026,OrbitCamera,CameraPosition,313.179,860.8948,-1319.833,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679286151258,OrbitCamera,CameraPosition,313.179,860.8948,-1319.833,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679286307409,OrbitCamera,CameraPosition,313.179,860.8948,-1319.833,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679286463687,OrbitCamera,CameraPosition,313.179,860.8948,-1319.833,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679286619937,OrbitCamera,CameraPosition,313.179,860.8948,-1319.833,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679286776314,OrbitCamera,CameraPosition,313.179,860.8948,-1319.833,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679286932567,OrbitCamera,CameraPosition,313.179,860.8948,-1319.833,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679287088817,OrbitCamera,CameraPosition,313.179,860.8948,-1319.833,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679287245070,OrbitCamera,CameraPosition,313.179,860.8948,-1319.833,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679287401193,OrbitCamera,CameraPosition,313.179,860.8948,-1319.833,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679287557442,OrbitCamera,CameraPosition,313.179,860.8948,-1319.833,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679287713819,OrbitCamera,CameraPosition,313.179,860.8948,-1319.833,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679287870064,OrbitCamera,CameraPosition,313.179,860.8948,-1319.833,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679288026318,OrbitCamera,CameraPosition,327.3033,853.0027,-1285.925,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679288182461,OrbitCamera,CameraPosition,328.4379,843.0341,-1249.476,CameraDirection,-0.1414495,-0.4443623,0.8846095,NT,user-01
636056679288494951,OrbitCamera,CameraPosition,328.0134,835.9406,-1225.17,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679288651230,OrbitCamera,CameraPosition,324.1945,822.6804,-1185.984,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679288807426,OrbitCamera,CameraPosition,320.3327,815.9145,-1167.92,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679288963827,OrbitCamera,CameraPosition,301.4861,785.0706,-1097.525,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679289119945,OrbitCamera,CameraPosition,285.9899,765.3577,-1056.025,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679289276334,OrbitCamera,CameraPosition,272.0324,748.4091,-1020.439,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679289432588,OrbitCamera,CameraPosition,254.4844,727.8991,-975.5131,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679289588681,OrbitCamera,CameraPosition,235.5874,703.6973,-923.4011,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679289744931,OrbitCamera,CameraPosition,222.6621,689.1887,-894.1114,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679289901205,OrbitCamera,CameraPosition,211.0392,673.9676,-861.4781,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679290057434,OrbitCamera,CameraPosition,194.9087,647.8568,-809.9184,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679290213835,OrbitCamera,CameraPosition,186.4104,635.1453,-784.9158,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679290370093,OrbitCamera,CameraPosition,177.8155,621.0634,-756.3327,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679290526334,OrbitCamera,CameraPosition,172.39,611.28,-734.8397,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679290682518,OrbitCamera,CameraPosition,165.88,599.5706,-708.8378,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679290994996,OrbitCamera,CameraPosition,160.9636,590.2009,-687.7824,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679291151221,OrbitCamera,CameraPosition,155.2182,578.5569,-663.7836,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679291307590,OrbitCamera,CameraPosition,147.4428,562.5035,-631.5048,CameraDirection,-0.1414495,-0.4443624,0.8846096,NT,user-01
636056679291463839,OrbitCamera,CameraPosition,138.3034,541.1596,-587.9407,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679291620040,OrbitCamera,CameraPosition,125.5723,511.2121,-527.7963,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679291776342,OrbitCamera,CameraPosition,119.0315,496.4982,-497.4508,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679291932469,OrbitCamera,CameraPosition,113.0092,483.6499,-472.1822,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679292088722,OrbitCamera,CameraPosition,107.3847,471.0845,-447.1047,CameraDirection,-0.1414495,-0.4443623,0.8846095,NT,user-01
636056679292245103,OrbitCamera,CameraPosition,103.4345,461.9026,-428.3555,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679292401353,OrbitCamera,CameraPosition,99.54467,453.0472,-411.8337,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679292557471,OrbitCamera,CameraPosition,95.20389,442.7055,-392.3304,CameraDirection,-0.1414495,-0.4443623,0.8846095,NT,user-01
636056679292713856,OrbitCamera,CameraPosition,91.92942,434.8865,-377.4917,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679292870097,OrbitCamera,CameraPosition,88.52901,424.6727,-358.0645,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679293026355,OrbitCamera,CameraPosition,85.93181,415.35,-340.0218,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679293182851,OrbitCamera,CameraPosition,82.50535,400.6376,-311.6436,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679293495111,OrbitCamera,CameraPosition,81.28429,392.9301,-297.1926,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679293651312,OrbitCamera,CameraPosition,80.21494,384.8339,-282.1672,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679293807606,OrbitCamera,CameraPosition,79.96028,379.4947,-272.3581,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679293963860,OrbitCamera,CameraPosition,78.66306,372.2971,-259.4154,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679294120109,OrbitCamera,CameraPosition,78.4503,368.788,-253.3043,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679294276359,OrbitCamera,CameraPosition,78.37344,365.8543,-248.0848,CameraDirection,-0.1414495,-0.4443624,0.8846096,NT,user-01
636056679294432497,OrbitCamera,CameraPosition,78.35583,364.0141,-244.833,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679294588726,OrbitCamera,CameraPosition,79.18867,363.4355,-243.7693,CameraDirection,-0.1414495,-0.4443623,0.8846097,NT,user-01
636056679294744988,OrbitCamera,CameraPosition,79.39478,360.6717,-238.8393,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679294901369,OrbitCamera,CameraPosition,79.32812,359.582,-236.8729,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679295057610,OrbitCamera,CameraPosition,79.62366,359.751,-237.1709,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679295213716,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679295369970,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679295682883,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679295682883,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679295995009,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679296151279,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679296307619,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679296463872,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679296620007,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679296776375,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679296932633,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679297088878,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679297245128,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679297401394,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679297557508,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679297713757,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679297870011,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679298026260,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679298182596,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679298495017,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679298651369,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679298807504,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679298963893,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679299120138,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679299276244,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679299432493,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679299588743,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679299745152,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679299901266,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679300057643,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679300213905,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679300370146,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679300526396,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679300838821,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679300995152,OrbitCamera,CameraPosition,80.1435,360.5013,-238.868,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679301151365,OrbitCamera,CameraPosition,83.44881,359.0656,-237.8818,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679301307656,OrbitCamera,CameraPosition,101.0824,359.7607,-247.3889,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679301463794,OrbitCamera,CameraPosition,111.5989,360.6382,-257.1935,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679301620150,OrbitCamera,CameraPosition,116.3492,360.5804,-262.032,CameraDirection,-0.1414495,-0.4443623,0.8846095,NT,user-01
636056679301776420,OrbitCamera,CameraPosition,121.0407,360.3785,-268.0727,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679301932662,OrbitCamera,CameraPosition,135.6017,361.6421,-284.2827,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679302088759,OrbitCamera,CameraPosition,136.7779,361.4295,-285.405,CameraDirection,-0.1414495,-0.4443624,0.8846097,NT,user-01
636056679302245013,OrbitCamera,CameraPosition,144.7945,361.1159,-291.9472,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679302401262,OrbitCamera,CameraPosition,153.2675,361.5022,-296.6151,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679302557516,OrbitCamera,CameraPosition,160.183,362.3749,-300.79,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679302713917,OrbitCamera,CameraPosition,168.0397,361.8086,-303.1175,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679302870187,OrbitCamera,CameraPosition,178.5016,361.7042,-307.7159,CameraDirection,-0.1414495,-0.4443622,0.8846095,NT,user-01
636056679303026630,OrbitCamera,CameraPosition,193.9418,362.5137,-315.1505,CameraDirection,-0.1414495,-0.4443624,0.8846096,NT,user-01
636056679303338809,OrbitCamera,CameraPosition,199.5176,361.4077,-315.7385,CameraDirection,-0.1414495,-0.4443624,0.8846096,NT,user-01
636056679303495111,OrbitCamera,CameraPosition,202.7534,361.4364,-317.2733,CameraDirection,-0.1414495,-0.4443624,0.8846097,NT,user-01
636056679303651275,OrbitCamera,CameraPosition,216.4338,362.1562,-326.2956,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679303807541,OrbitCamera,CameraPosition,224.3208,361.8363,-330.3695,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679303963774,OrbitCamera,CameraPosition,234.3385,361.8783,-336.8384,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679304120171,OrbitCamera,CameraPosition,239.315,361.4818,-341.4638,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679304276273,OrbitCamera,CameraPosition,245.1573,361.0517,-346.8698,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679304432678,OrbitCamera,CameraPosition,247.9908,361.257,-350.5716,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679304588804,OrbitCamera,CameraPosition,251.5049,361.0743,-353.8683,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679304745054,OrbitCamera,CameraPosition,252.9375,360.7913,-355.051,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679304901303,OrbitCamera,CameraPosition,254.1538,360.7135,-356.4381,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679305057660,OrbitCamera,CameraPosition,254.8204,360.5547,-357.4983,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679305213782,OrbitCamera,CameraPosition,255.4077,360.3914,-358.0647,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679305370056,OrbitCamera,CameraPosition,255.4974,360.3082,-358.6254,CameraDirection,-0.1414495,-0.4443624,0.8846096,NT,user-01
636056679305526330,OrbitCamera,CameraPosition,256.059,360.3082,-359.0322,CameraDirection,-0.1414495,-0.4443624,0.8846096,NT,user-01
636056679305838833,OrbitCamera,CameraPosition,256.059,360.3082,-359.0322,CameraDirection,-0.1414495,-0.4443624,0.8846096,NT,user-01
636056679305995140,OrbitCamera,CameraPosition,256.0709,360.2239,-359.1064,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679306151291,OrbitCamera,CameraPosition,256.0709,360.2239,-359.1064,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679306307693,OrbitCamera,CameraPosition,256.0709,360.2239,-359.1064,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679306463946,OrbitCamera,CameraPosition,256.1365,360.3082,-359.5164,CameraDirection,-0.1414495,-0.4443624,0.8846096,NT,user-01
636056679306620191,OrbitCamera,CameraPosition,256.1365,360.3082,-359.5164,CameraDirection,-0.1414495,-0.4443624,0.8846096,NT,user-01
636056679306776441,OrbitCamera,CameraPosition,256.1365,360.3082,-359.5164,CameraDirection,-0.1414495,-0.4443624,0.8846096,NT,user-01
636056679306932703,OrbitCamera,CameraPosition,256.1365,360.3082,-359.5164,CameraDirection,-0.1414495,-0.4443624,0.8846096,NT,user-01
636056679307088821,OrbitCamera,CameraPosition,256.1365,360.3082,-359.5164,CameraDirection,-0.1414495,-0.4443624,0.8846096,NT,user-01
636056679307245202,OrbitCamera,CameraPosition,256.1365,360.3082,-359.5164,CameraDirection,-0.1414495,-0.4443624,0.8846096,NT,user-01
636056679307401447,OrbitCamera,CameraPosition,256.1365,360.3082,-359.5164,CameraDirection,-0.1414495,-0.4443624,0.8846096,NT,user-01
636056679307557721,OrbitCamera,CameraPosition,255.7346,360.5684,-360.1118,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679307713950,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679307870200,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679308026342,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679308182756,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679308495177,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679308651308,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679308807705,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679308963971,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679309120212,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679309276310,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679309432563,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679309588813,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679309745062,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679309901312,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679310057725,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679310213839,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679310370093,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679310526466,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679310838850,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679310995214,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679311151328,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679311307598,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679311463835,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679311620085,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679311776478,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679311932740,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679312088977,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679312245235,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679312401496,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679312557742,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679312713987,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679313026342,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679313026342,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679313338887,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679313495173,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679313651340,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679313807746,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679313963999,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679314120109,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679314276511,OrbitCamera,CameraPosition,254.9667,360.4388,-359.9701,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679314432592,OrbitCamera,CameraPosition,252.6569,356.9456,-353.2076,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679314588997,OrbitCamera,CameraPosition,248.0952,353.0192,-345.9207,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679314745251,OrbitCamera,CameraPosition,244.6371,348.7504,-337.7583,CameraDirection,-0.1414495,-0.4443624,0.8846096,NT,user-01
636056679314901496,OrbitCamera,CameraPosition,241.642,345.3675,-330.8576,CameraDirection,-0.1414495,-0.4443623,0.8846096,NT,user-01
636056679315057754,OrbitCamera,CameraPosition,238.8054,342.0706,-324.8138,CameraDirection,-0.1414495,-0.4443624,0.8846096,NT,user-01
